0 -2.499900e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
1.000000e-04 -2.499800e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
2.000000e-04 -2.499700e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
3.000000e-04 -2.499600e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
4.000000e-04 -2.499500e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
5.000000e-04 -2.499400e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
6.000000e-04 -2.499300e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
7.000000e-04 -2.499200e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
8.000000e-04 -2.499100e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
9.000000e-04 -2.499000e-01 2.152182e-01 -8.588289e-02 1.923536e-01 -2.197178e-01 -5.792893e-02 9.422765e-02 1.729908e-01 -2.334731e-01 -1.847864e-01
